date,open,high,low,close,volume
2022-10-26,321.0944,321.6695,320.0965,320.5192,144868
2022-10-27,321.862,323.1478,321.1842,321.4393,366085
2022-10-28,322.6056,323.7266,322.5322,322.641,467451
2022-10-31,323.3427,323.4787,322.7523,323.2287,374085
2022-11-01,324.9735,325.4381,324.4241,324.7245,405282
2022-11-02,324.834,325.6864,324.1473,324.7947,205326
2022-11-03,325.6533,325.8586,324.9636,325.6108,430987
2022-11-04,328.3867,329.6573,327.9231,328.1164,267429
2022-11-07,329.0636,329.9177,328.4564,329.0831,124528
2022-11-08,330.6078,332.6686,330.1714,330.8491,246632
2022-11-09,331.5993,331.8921,330.3283,331.7368,239936
2022-11-10,333.1625,333.2881,332.4431,332.9515,308577
2022-11-11,333.7471,334.0304,332.8255,333.7461,205930
2022-11-14,334.5805,335.3024,333.8015,334.4667,284891
2022-11-15,335.0057,335.8088,334.3392,334.7814,271187
2022-11-16,335.7806,336.021,335.4462,335.9065,230759
2022-11-17,336.4284,337.8647,336.1054,336.1742,378491
2022-11-18,337.59,338.0067,336.7042,337.4621,222192
2022-11-21,338.6196,339.4148,338.1003,339.0383,406312
2022-11-22,340.625,340.8357,339.3013,340.1344,200341
2022-11-23,340.6194,341.459,339.8298,340.79,445950
2022-11-24,341.3854,342.748,339.4345,341.9514,246018
2022-11-25,342.2371,343.9715,341.9863,342.5952,116278
2022-11-28,343.7413,344.7529,343.3405,344.0927,159976
2022-11-29,343.7105,344.2255,343.3538,343.6926,422502
2022-11-30,344.2268,345.4831,342.9806,344.3211,448841
2022-12-01,343.6951,344.4506,343.2808,343.811,184791
2022-12-02,343.8554,344.8982,342.8913,343.6424,340847
2022-12-05,345.5563,345.7366,344.4392,345.4389,329738
2022-12-06,347.0306,347.6136,345.7259,346.921,153514
2022-12-07,347.4314,347.596,347.0995,347.2891,280798
2022-12-08,347.3276,347.4005,346.8501,347.1137,377543
2022-12-09,345.1942,346.867,344.9809,345.9234,486850
2022-12-12,346.286,346.5762,346.1662,346.4122,439066
2022-12-13,348.1944,350.198,347.5227,348.9552,139133
2022-12-14,350.1437,350.7062,350.1084,350.1311,195014
2022-12-15,350.6129,351.001,350.2408,350.6145,274684
2022-12-16,352.185,352.4636,351.6793,351.8172,160240
2022-12-19,352.016,353.1192,351.3578,351.5984,328275
2022-12-20,352.3397,352.8502,351.2771,352.2683,103446
2022-12-21,353.0423,353.63,351.6459,353.2191,145408
2022-12-22,354.2131,354.472,353.8561,354.0413,118900
2022-12-23,355.2987,356.4646,355.2585,355.4864,218195
2022-12-26,356.6196,357.0683,355.7023,356.6201,404900
2022-12-27,358.3414,358.8635,357.9636,357.9883,170908
2022-12-28,358.1905,358.9435,358.152,358.3904,494874
2022-12-29,360.2199,360.8029,358.3779,359.93,207816
2022-12-30,362.2476,362.3532,361.3398,362.0024,117952
