date,open,high,low,close,volume
2022-10-26,59.4036,59.4417,59.077,59.2462,143280
2022-10-27,58.9993,59.1555,58.8604,59.0826,204926
2022-10-28,59.1041,59.2483,59.0137,59.1386,256530
2022-10-31,59.0952,59.3501,58.8868,59.1251,316593
2022-11-01,59.0357,59.2701,58.7461,58.9155,100289
2022-11-02,58.7707,58.8488,58.6096,58.8484,355615
2022-11-03,58.5056,58.5169,58.3648,58.4807,299149
2022-11-04,58.3404,58.3875,58.2601,58.3259,484921
2022-11-07,58.37,58.4329,58.285,58.3505,220533
2022-11-08,58.3204,58.4275,58.1047,58.2484,297524
2022-11-09,58.2455,58.2463,58.0405,58.1747,132645
2022-11-10,57.7105,57.7875,57.6513,57.7365,466926
2022-11-11,57.6158,57.7945,57.5934,57.6046,433550
2022-11-14,57.4499,57.5945,57.4285,57.5572,241942
2022-11-15,57.5301,57.5362,57.4262,57.5244,284194
2022-11-16,57.5031,57.8338,57.108,57.5488,442974
2022-11-17,57.4276,57.4607,57.3794,57.4383,218163
2022-11-18,57.2365,57.3969,57.1523,57.3331,194330
2022-11-21,57.1175,57.1913,56.9463,57.0944,196787
2022-11-22,56.8887,57.0687,56.8517,56.9854,382991
2022-11-23,56.7645,56.7974,56.6494,56.7561,184426
2022-11-24,56.392,56.4831,56.3393,56.4612,135444
2022-11-25,56.2062,56.2653,56.1554,56.254,166180
2022-11-28,56.4044,56.4694,56.2872,56.3394,494420
2022-11-29,56.2574,56.294,56.0012,56.2244,449139
2022-11-30,56.2293,56.4574,56.0821,56.1648,481574
2022-12-01,56.1102,56.2461,56.0094,56.0228,210921
2022-12-02,55.6951,55.772,55.6239,55.7382,276885
2022-12-05,55.8425,55.9381,55.6594,55.7589,296308
2022-12-06,55.3518,55.5294,55.2104,55.433,309574
2022-12-07,55.3296,55.3585,55.241,55.2884,110723
2022-12-08,55.1722,55.304,55.0562,55.1994,339109
2022-12-09,55.0908,55.3061,55.0175,55.1421,115512
2022-12-12,55.013,55.0978,54.8783,54.9792,210015
2022-12-13,54.7463,54.7993,54.5957,54.6947,216942
2022-12-14,54.5749,54.813,54.36,54.525,369788
2022-12-15,54.3732,54.3837,54.1801,54.3615,458597
2022-12-16,54.2031,54.4008,54.0976,54.1959,379424
2022-12-19,54.2484,54.2708,54.1305,54.2198,274181
2022-12-20,54.0233,54.0499,53.7205,54.0069,310030
2022-12-21,53.9876,54.0206,53.9053,53.9584,304961
2022-12-22,53.9055,54.0071,53.7803,53.8945,159096
2022-12-23,53.9626,54.1092,53.855,53.9172,482925
2022-12-26,53.7344,53.9334,53.6882,53.822,467674
2022-12-27,53.8193,53.8643,53.7037,53.8264,196017
2022-12-28,53.6528,53.8254,53.5968,53.7271,146018
2022-12-29,53.7081,53.722,53.6403,53.6932,166016
2022-12-30,53.539,53.5919,53.3783,53.4513,351668
